time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.0,1.0002200603485107,5.854176044464111,8.127947807312012,-2.3203558921813965,0.10338710993528366,0.21530166268348694,-11.990097045898438,3.1286468505859375,-33.10963439941406
0.009979248001400265,0.4444258213043213,3.2009437084198,8.54049015045166,-0.9251582026481628,-0.8974461555480957,-0.964594304561615,-11.990097045898438,3.1286468505859375,-33.10963439941406
0.01995849600098154,0.5929170250892639,3.0960118770599365,8.617729187011719,-0.08207090198993683,-0.1044534370303154,-0.2184995859861374,-11.990097045898438,3.1286468505859375,-33.10963439941406
0.03015136700014409,0.5331912040710449,3.0526020526885986,8.309520721435547,0.013855627737939358,-0.01492222398519516,-0.006395314820110798,-11.690093994140625,3.2277069091796875,-33.67301940917969
0.04019165000136127,0.3348536789417267,3.005300521850586,8.31460952758789,-0.009593239054083824,0.010658237151801586,0.008526376448571682,-11.690093994140625,3.2277069091796875,-33.67301940917969
0.05017089800094254,0.5276527404785156,2.7731332778930664,8.40936279296875,-0.039436887949705124,0.026645725592970848,0.0031973912846297026,-11.690093994140625,3.2277069091796875,-33.67301940917969
0.06018066400065436,0.7171586751937866,2.9687764644622803,8.58794116973877,-0.06288575381040573,0.01492142491042614,-0.011724833399057388,-11.690093994140625,3.425872802734375,-33.270599365234375
0.07015991200023564,0.45714935660362244,2.8316614627838135,8.735983848571777,-0.07034633308649063,0.0074605792760849,-0.026646258309483528,-11.690093994140625,3.425872802734375,-33.270599365234375
0.08016967700132227,0.5592370629310608,3.070265293121338,8.803044319152832,-0.05435884743928909,0.01278983149677515,-0.03410737216472626,-11.690093994140625,3.425872802734375,-33.270599365234375
0.09017944300103409,0.4692741334438324,3.038381576538086,8.612640380859375,-0.024514663964509964,0.01278983149677515,-0.030909979715943336,-10.990097045898438,3.425872802734375,-33.029144287109375
0.1001892090007459,0.3640429675579071,3.045417070388794,8.750054359436035,-0.0021321268286556005,-0.0010663296561688185,-0.020251475274562836,-10.990097045898438,3.425872802734375,-33.029144287109375
0.11016845700032718,0.5354365706443787,3.2392640113830566,8.769214630126953,0.005328985396772623,-0.020251475274562836,-0.009593239054083824,-10.790084838867188,3.624053955078125,-32.7877197265625
0.12017822200141381,0.3132984936237335,2.992427110671997,9.015152931213379,0.0074605792760849,-0.039436887949705124,-0.008526909165084362,-10.790084838867188,3.624053955078125,-32.7877197265625
0.13018798800112563,0.6212081909179688,2.9207262992858887,8.985664367675781,0.031975243240594864,-0.06501735001802444,-0.027712587267160416,-10.790084838867188,3.624053955078125,-32.7877197265625
0.1401672360007069,0.3451821804046631,3.263812780380249,8.846753120422363,0.04369927942752838,-0.06714894622564316,-0.01811988092958927,-10.490097045898438,3.723114013671875,-33.35108947753906
0.15017700200041872,0.3797602951526642,3.064577102661133,8.773704528808594,0.04369927942752838,-0.07034633308649063,-0.011724833399057388,-10.490097045898438,3.723114013671875,-33.35108947753906
0.16018676700150536,0.5146298408508301,3.2660582065582275,8.72939682006836,0.04796299710869789,-0.06288575381040573,-0.00746111199259758,-10.490097045898438,3.82220458984375,-33.19012451171875
0.17019653300121718,0.36613860726356506,3.156935214996338,8.92953109741211,0.05542410910129547,-0.04689773544669151,-0.012790629640221596,-10.490097045898438,3.82220458984375,-33.19012451171875
0.18017578100079845,0.5183720588684082,3.13702654838562,8.758137702941895,0.04689720273017883,-0.026646258309483528,-0.008526909165084362,-10.490097045898438,3.82220458984375,-33.19012451171875
0.19018554700051027,0.6200106739997864,3.1768436431884766,8.464298248291016,0.013855627737939358,-0.0021321268286556005,-0.0010663296561688185,-9.990097045898438,3.82220458984375,-32.5462646484375
0.2001953120015969,0.5149291753768921,3.015329599380493,8.702303886413574,-0.0223830696195364,0.013855627737939358,-0.004263720940798521,-9.990097045898438,3.82220458984375,-32.5462646484375
0.21017456000117818,0.5918691754341125,2.990630865097046,8.537047386169434,-0.04370007663965225,0.0074605792760849,-0.008526909165084362,-9.990097045898438,3.82220458984375,-32.5462646484375
0.22018432600089,0.3589535653591156,2.9852421283721924,8.810977935791016,-0.04050268605351448,-0.0021321268286556005,-0.009593239054083824,-9.590087890625,3.9212799072265625,-32.46577453613281
0.23016357400047127,0.696501612663269,2.9400360584259033,8.716224670410156,-0.019185679033398628,-0.01811988092958927,-0.008526909165084362,-9.590087890625,3.9212799072265625,-32.46577453613281
0.2401733390015579,0.2498304694890976,2.783012628555298,8.7183198928833,0.0074605792760849,-0.04156848415732384,-0.0021321268286556005,-9.590087890625,3.9212799072265625,-32.46577453613281
0.25021362300140026,0.1303788721561432,2.949915647506714,8.823551177978516,0.026645725592970848,-0.06181942671537399,0.004263188224285841,-8.890090942382812,3.723114013671875,-31.90240478515625
0.2600402830012172,0.318387895822525,2.9017157554626465,8.690927505493164,0.03623869642615318,-0.07780718058347702,0.009592439979314804,-8.890090942382812,3.723114013671875,-31.90240478515625
0.27001953100079845,0.3655398488044739,2.895129442214966,8.484806060791016,0.0298436488956213,-0.07780718058347702,0.008526376448571682,-8.890090942382812,3.723114013671875,-31.90240478515625
0.28021240200178,0.7247927784919739,3.126997470855713,8.518336296081543,0.01278983149677515,-0.06928053498268127,0.004263188224285841,-9.590087890625,4.6148681640625,-31.01708984375
0.2902221680014918,0.6144722104072571,3.096909999847412,8.72415828704834,-0.008526909165084362,-0.057556238025426865,-0.0021321268286556005,-9.590087890625,4.6148681640625,-31.01708984375
0.30017089800094254,0.8006849884986877,3.0138328075408936,8.606801986694336,-0.024514663964509964,-0.050095126032829285,-0.011724833399057388,-9.590087890625,4.6148681640625,-31.01708984375
0.31018066400065436,0.3835025131702423,2.9368927478790283,8.734636306762695,-0.03410737216472626,-0.050095126032829285,-0.024514663964509964,-8.590087890625,4.71392822265625,-31.339019775390625
0.3201904300003662,0.5514532327651978,3.116070032119751,8.686736106872559,-0.0330415740609169,-0.045831937342882156,-0.035173166543245316,-8.590087890625,4.71392822265625,-31.339019775390625
0.330596924000929,0.39143601059913635,2.963088274002075,8.820108413696289,-0.019185679033398628,-0.031975775957107544,-0.04370007663965225,-8.690093994140625,5.506591796875,-30.856124877929688
0.3401794430010341,0.33260834217071533,2.986140251159668,8.660690307617188,-0.010659036226570606,-0.017053818330168724,-0.04050268605351448,-8.690093994140625,5.506591796875,-30.856124877929688
0.3501892090007459,0.47166916728019714,2.9355454444885254,8.750054359436035,-0.015988022089004517,-0.00746111199259758,-0.02984418161213398,-8.690093994140625,5.506591796875,-30.856124877929688
0.36019897400001355,0.6177653670310974,3.1138248443603516,8.75214958190918,-0.024514663964509964,-0.009593239054083824,-0.011724833399057388,-8.490097045898438,5.9029083251953125,-30.212265014648438
0.37020874000154436,0.41164398193359375,2.7092161178588867,8.896150588989258,-0.01811988092958927,-0.008526909165084362,0.006394782569259405,-8.490097045898438,5.9029083251953125,-30.212265014648438
0.38024902300094254,0.21734802424907684,2.798280954360962,8.87699031829834,0.008526376448571682,0.005328985396772623,0.011724034324288368,-8.490097045898438,5.9029083251953125,-30.212265014648438
0.3900451660010731,0.6988966464996338,2.582429885864258,9.147028923034668,0.18439167737960815,0.20037943124771118,-0.035173166543245316,-8.290084838867188,6.3983154296875,-29.9708251953125
0.40005493100034073,0.42631348967552185,3.3190479278564453,9.731413841247559,0.37517866492271423,0.3282814621925354,-0.04689773544669151,-8.290084838867188,6.3983154296875,-29.9708251953125
0.410034179001741,0.2094145268201828,3.512146472930908,9.182205200195312,0.36238858103752136,0.16520653665065765,-0.031975775957107544,-8.290084838867188,6.3983154296875,-29.9708251953125
0.4200439450014528,0.440084844827652,3.0050010681152344,8.61069393157959,0.2803182005882263,0.03943609073758125,-0.05968783050775528,-7.7900848388671875,6.9928131103515625,-30.131790161132812
0.4300231930010341,0.38200560212135315,3.2891101837158203,8.377927780151367,0.19824783504009247,-0.005329518113285303,-0.07460978627204895,-7.7900848388671875,6.9928131103515625,-30.131790161132812
